Departamento,Municipio,Grupo cultivo,Subgrupo,Cultivo,Año,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo
BOLÍVAR,MAGANGUÉ,CEREALES,CEREALES,MAÍZ,2021,1500.0,1150.0,1725.0,1.5,TRANSITORIO
BOLÍVAR,MAGANGUÉ,CEREALES,CEREALES,MAÍZ,2022,1600.0,1490.0,2235.0,1.5,TRANSITORIO
BOLÍVAR,MAGANGUÉ,CEREALES,CEREALES,MAÍZ,2022,1500.0,945.0,1417.5,1.5,TRANSITORIO
BOLÍVAR,MAGANGUÉ,CEREALES,CEREALES,MAÍZ,2023,2000.0,1400.0,2800.0,2.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,CEREALES,CEREALES,MAÍZ,2023,1600.0,1980.0,2970.0,1.5,TRANSITORIO
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,MANGO,2019,126.0,126.0,3150.0,25.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,MANGO,2020,126.0,126.0,1890.0,15.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,MANGO,2021,126.0,126.0,1890.0,15.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,MANGO,2022,123.0,123.0,1722.0,14.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,MANGO,2023,123.0,123.0,1722.0,14.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,MELÓN,2022,10.0,2.0,16.0,8.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,MELÓN,2023,15.0,15.0,120.0,8.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2019,100.0,80.0,1440.0,18.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2020,200.0,200.0,3600.0,18.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2021,250.0,210.0,3570.0,17.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2022,250.0,239.7,3595.5,15.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,HORTALIZAS,HORTALIZAS DE FRUTO,PATILLA,2023,180.0,170.0,2550.0,15.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2019,130.0,130.0,910.0,7.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2020,30.0,30.0,210.0,7.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2021,30.0,30.0,210.0,7.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2022,30.0,30.0,180.0,6.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2023,30.0,30.0,180.0,6.0,PERMANENTE
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2019,500.0,450.0,4950.0,11.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2019,500.0,500.0,6000.0,12.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2020,600.0,580.0,5800.0,10.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2020,600.0,280.0,2800.0,10.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2021,600.0,400.0,4000.0,10.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2021,600.0,280.0,2800.0,10.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2022,600.0,525.0,5250.0,10.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2022,600.0,525.0,5250.0,10.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,8.0,0.0,0.0,0.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,600.0,530.0,4770.0,9.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,0.0,8.0,88.0,11.0,TRANSITORIO
BOLÍVAR,MAGANGUÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,650.0,600.0,6000.0,10.0,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2007,100.0,100.0,750.0,7.5,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2008,80.0,80.0,592.0,7.4,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2008,130.0,110.0,720.0,6.55,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2009,180.0,95.0,705.0,7.42,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2009,220.0,120.0,895.0,7.46,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2010,180.0,95.0,705.0,7.42,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2010,120.0,100.0,720.0,7.2,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2012,370.0,280.0,2080.0,7.43,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2012,350.0,350.0,2600.0,7.43,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2013,350.0,350.0,2601.0,7.43,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2013,350.0,350.0,2601.0,7.43,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2014,350.0,350.0,2625.0,7.5,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2014,450.0,450.0,3375.0,7.5,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2015,450.0,450.0,2925.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2015,450.0,280.0,1820.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2016,350.0,350.0,2600.0,7.43,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2016,220.0,190.0,1406.0,7.4,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2017,150.0,150.0,1100.0,7.33,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2017,100.0,100.0,730.0,7.3,TRANSITORIO
BOLÍVAR,MAHATES,HORTALIZAS,AJI,AJI,2018,350.0,350.0,2567.0,7.33,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2006,420.0,420.0,1932.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2007,120.0,117.0,698.0,5.97,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2007,420.0,420.0,1932.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2008,180.0,175.0,790.0,4.51,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2008,420.0,420.0,1932.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2009,150.0,130.0,585.0,4.5,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2009,420.0,420.0,1932.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2010,420.0,420.0,1932.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2010,420.0,420.0,1932.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2011,420.0,420.0,2100.0,5.0,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2011,420.0,420.0,2016.0,4.8,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2012,300.0,300.0,1380.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2012,300.0,300.0,1380.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2013,200.0,200.0,920.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2013,200.0,200.0,920.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2014,188.0,145.0,627.0,4.34,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2014,134.0,134.0,667.0,4.98,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2015,216.0,199.0,856.0,4.3,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2015,171.0,163.0,780.0,4.79,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2016,163.0,158.0,768.0,4.86,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2017,45.0,45.0,189.0,4.2,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2017,48.0,48.0,220.0,4.6,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,ARROZ,ARROZ,2018,49.0,49.0,246.0,5.0,TRANSITORIO
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2007,20.0,0.0,0.0,,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2008,65.0,65.0,325.0,5.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2009,350.0,0.0,0.0,,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2010,350.0,350.0,3500.0,10.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2011,350.0,298.0,2975.0,10.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2012,350.0,350.0,3500.0,10.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2013,500.0,500.0,5000.0,10.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2014,500.0,500.0,5000.0,10.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2015,500.0,500.0,4500.0,9.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2016,500.0,500.0,5000.0,10.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2017,300.0,300.0,2400.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,OTROS PERMANENTES,CAÑA,CAÑA PANELERA,2018,300.0,300.0,2400.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,CITRICOS,2013,250.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,CITRICOS,2014,270.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,CITRICOS,2015,270.0,250.0,3750.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,CITRICOS,2016,200.0,130.0,1950.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,CITRICOS,2017,200.0,130.0,1950.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,CITRICOS,2018,200.0,150.0,2250.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2007,85.0,85.0,680.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2008,85.0,85.0,680.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2009,85.0,85.0,680.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2010,85.0,85.0,650.0,7.65,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2011,85.0,85.0,680.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2012,85.0,85.0,680.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2013,87.0,86.0,688.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2014,86.0,86.0,688.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2015,45.0,45.0,180.0,4.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2016,40.0,40.0,320.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2017,40.0,40.0,320.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,COCO,COCO,2018,40.0,40.0,320.0,8.0,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2014,70.0,0.0,0.0,,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2015,72.0,0.0,0.0,,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2016,60.0,0.0,0.0,,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2017,60.0,60.0,120.0,2.0,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,JATROPHA,JATROPHA,2018,60.0,60.0,120.0,2.0,PERMANENTE
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2006,580.0,440.0,492.0,1.12,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2007,540.0,350.0,420.0,1.2,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2007,1176.0,1176.0,1784.0,1.52,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2008,1812.0,1300.0,1975.0,1.52,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2008,1176.0,1176.0,1784.0,1.52,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2009,1812.0,1812.0,2759.0,1.52,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2009,3124.0,3124.0,4767.0,1.53,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2010,1812.0,1812.0,2459.0,1.36,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2010,1176.0,1176.0,1551.0,1.32,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2011,812.0,812.0,1329.0,1.64,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2011,300.0,300.0,465.0,1.55,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2012,4020.0,4020.0,5391.0,1.34,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2012,4300.0,4300.0,5825.0,1.35,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2013,1500.0,1050.0,1470.0,1.4,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2013,5400.0,5400.0,7320.0,1.36,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2014,1500.0,1050.0,1470.0,1.4,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2014,5400.0,5400.0,7320.0,1.36,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2015,5000.0,5000.0,6900.0,1.38,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2015,5000.0,4000.0,5000.0,1.25,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2016,5000.0,3800.0,5460.0,1.44,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2016,3500.0,3000.0,3900.0,1.3,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2017,2500.0,2500.0,3450.0,1.38,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2017,1800.0,1800.0,2760.0,1.53,TRANSITORIO
BOLÍVAR,MAHATES,CEREALES,MAIZ,MAIZ,2018,3500.0,3500.0,5400.0,1.54,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2007,200.0,200.0,2800.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2008,200.0,200.0,2800.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2009,240.0,200.0,2800.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2010,240.0,200.0,2600.0,13.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2011,240.0,200.0,2800.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2012,190.0,150.0,2100.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2013,250.0,150.0,2100.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2014,260.0,111.0,1665.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2015,350.0,150.0,1800.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2016,350.0,150.0,2250.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2017,350.0,150.0,2250.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MANGO,MANGO,2018,350.0,250.0,3750.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2006,160.0,150.0,900.0,6.0,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2007,160.0,160.0,960.0,6.0,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2007,160.0,150.0,1050.0,7.0,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2008,160.0,150.0,1050.0,7.0,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2009,320.0,320.0,2080.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2009,640.0,640.0,4160.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2010,320.0,320.0,2080.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2011,200.0,200.0,1300.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2012,640.0,640.0,4160.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2012,640.0,640.0,4160.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2013,800.0,800.0,5200.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2013,800.0,800.0,5200.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2014,800.0,800.0,5200.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2015,800.0,800.0,4600.0,5.75,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2015,800.0,550.0,3163.0,5.75,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2016,800.0,640.0,4160.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2016,300.0,200.0,1300.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2017,200.0,200.0,1300.0,6.5,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2017,160.0,160.0,1120.0,7.0,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,MELON,MELON,2018,600.0,600.0,4200.0,7.0,TRANSITORIO
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2007,200.0,150.0,2250.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2008,200.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2009,200.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2010,200.0,200.0,2800.0,14.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2011,200.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2012,200.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2013,203.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2014,203.0,200.0,3000.0,15.0,PERMANENTE
BOLÍVAR,MAHATES,FRUTALES,CITRICOS,NARANJA,2015,270.0,200.0,2400.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2007,250.0,250.0,2500.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2008,250.0,250.0,2500.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2009,400.0,400.0,4000.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2010,400.0,400.0,4000.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2011,400.0,200.0,2000.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2012,800.0,800.0,8000.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2013,1000.0,1000.0,10000.0,10.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2014,1862.0,1304.0,11736.0,9.0,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2015,4000.0,2400.0,20400.0,8.5,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2016,3800.0,3000.0,35000.0,11.67,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2017,800.0,800.0,9000.0,11.25,ANUAL
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2018,1500.0,1500.0,17000.0,11.33,ANUAL
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2007,40.0,25.0,95.0,3.8,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2008,44.0,25.0,100.0,4.0,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2009,50.0,30.0,117.0,3.9,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2010,120.0,80.0,312.0,3.9,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2011,850.0,44.0,172.0,3.9,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2012,1200.0,400.0,1600.0,4.0,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2013,1400.0,1000.0,3420.0,3.42,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2014,2000.0,1200.0,4104.0,3.42,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,2000.0,1200.0,4029.0,3.36,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,2000.0,1200.0,3744.0,3.12,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,2000.0,1200.0,4572.0,3.81,PERMANENTE
BOLÍVAR,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,2000.0,1400.0,5334.0,3.81,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2007,200.0,200.0,2400.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2008,200.0,200.0,2400.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2009,300.0,200.0,2400.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2010,280.0,150.0,1800.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2011,150.0,150.0,1800.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2012,400.0,300.0,3600.0,12.0,PERMANENTE
BOLÍVAR,MAHATES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2013,500.0,400.0,4800.0,12.0,PERMANENTE
