,Codigo depto,Codigo mpio,Departamento,SUBREGION,Municipio,Grupo cultivo,Subgrupo cultivo,Cultivo,Año,Area sembrada,Area cosechada,Produccion,Rendimiento,Ciclo
7684,23,23001,CORDOBA,CENTRO,MONTERIA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,1380.0,0.0,0.0,0.0,PERMANENTE
7685,23,23807,CORDOBA,ALTO SINU,TIERRALTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,1000.0,200.0,772.0,3.86,PERMANENTE
7686,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,571.0,190.0,570.0,3.0,PERMANENTE
7687,23,23417,CORDOBA,BAJO SINU,LORICA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,428.0,25.0,97.0,3.86,PERMANENTE
7688,23,23464,CORDOBA,BAJO SINU,MOMIL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,125.0,115.0,444.0,3.86,PERMANENTE
7689,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,100.0,0.0,0.0,0.0,PERMANENTE
7690,23,23574,CORDOBA,COSTANERA,PUERTO ESCONDIDO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,100.0,0.0,0.0,0.0,PERMANENTE
7691,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2015,60.0,0.0,0.0,0.0,PERMANENTE
7692,13,13670,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,SAN PABLO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,11950.0,5290.0,13437.0,2.54,PERMANENTE
7693,13,13442,BOLIVAR,MONTES DE MARIA,MARIA LA BAJA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,11022.0,8977.0,28008.0,3.12,PERMANENTE
7694,13,13744,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,SIMITI,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,6100.0,5100.0,12954.0,2.54,PERMANENTE
7695,13,13580,BOLIVAR,LOBA,REGIDOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,6000.0,6000.0,15240.0,2.54,PERMANENTE
7696,13,13600,BOLIVAR,LOBA,RIO VIEJO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,2950.0,2950.0,7493.0,2.54,PERMANENTE
7697,13,13268,BOLIVAR,LOBA,EL PENON,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,2500.0,1000.0,2540.0,2.54,PERMANENTE
7698,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,2000.0,1200.0,3744.0,3.12,PERMANENTE
7699,13,13473,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,MORALES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,1038.0,635.0,1613.0,2.54,PERMANENTE
7700,13,13160,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,CANTAGALLO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,915.0,915.0,2324.0,2.54,PERMANENTE
7701,13,13894,BOLIVAR,MONTES DE MARIA,ZAMBRANO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,550.0,0.0,0.0,0.0,PERMANENTE
7702,13,13052,BOLIVAR,DIQUE BOLIVARENSE,ARJONA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,411.0,334.0,1041.0,3.12,PERMANENTE
7703,13,13490,BOLIVAR,LOBA,NOROSI,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,260.0,250.0,635.0,2.54,PERMANENTE
7704,13,13042,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,ARENAL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,140.0,110.0,279.0,2.54,PERMANENTE
7705,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,120.0,0.0,0.0,0.0,PERMANENTE
7706,23,23001,CORDOBA,CENTRO,MONTERIA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,1580.0,0.0,0.0,0.0,PERMANENTE
7707,23,23807,CORDOBA,ALTO SINU,TIERRALTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,1000.0,800.0,2480.0,3.1,PERMANENTE
7708,23,23417,CORDOBA,BAJO SINU,LORICA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,600.0,428.0,1327.0,3.1,PERMANENTE
7709,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,571.0,571.0,1713.0,3.0,PERMANENTE
7710,23,23464,CORDOBA,BAJO SINU,MOMIL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,125.0,125.0,388.0,3.1,PERMANENTE
7711,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,100.0,0.0,0.0,0.0,PERMANENTE
7712,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2016,60.0,0.0,0.0,0.0,PERMANENTE
7713,13,13670,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,SAN PABLO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,11950.0,11950.0,40511.0,3.39,PERMANENTE
7714,13,13442,BOLIVAR,MONTES DE MARIA,MARIA LA BAJA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,10800.0,8796.0,33513.0,3.81,PERMANENTE
7715,13,13744,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,SIMITI,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,6175.0,5675.0,17025.0,3.0,PERMANENTE
7716,13,13580,BOLIVAR,LOBA,REGIDOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,6000.0,6000.0,18000.0,3.0,PERMANENTE
7717,13,13600,BOLIVAR,LOBA,RIO VIEJO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,3000.0,3000.0,9000.0,3.0,PERMANENTE
7718,13,13268,BOLIVAR,LOBA,EL PENON,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,2100.0,1050.0,3560.0,3.39,PERMANENTE
7719,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,2000.0,1200.0,4572.0,3.81,PERMANENTE
7720,13,13473,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,MORALES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,979.0,599.0,1724.0,2.88,PERMANENTE
7721,13,13894,BOLIVAR,MONTES DE MARIA,ZAMBRANO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,550.0,0.0,0.0,0.0,PERMANENTE
7722,13,13160,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,CANTAGALLO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,400.0,400.0,959.0,2.4,PERMANENTE
7723,13,13052,BOLIVAR,DIQUE BOLIVARENSE,ARJONA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,399.0,324.0,777.0,2.4,PERMANENTE
7724,13,13490,BOLIVAR,LOBA,NOROSI,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,320.0,320.0,1085.0,3.39,PERMANENTE
7725,13,13042,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,ARENAL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,140.0,110.0,373.0,3.39,PERMANENTE
7726,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,120.0,0.0,0.0,0.0,PERMANENTE
7727,23,23001,CORDOBA,CENTRO,MONTERIA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,1583.0,0.0,0.0,0.0,PERMANENTE
7728,23,23807,CORDOBA,ALTO SINU,TIERRALTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,1000.0,800.0,2878.0,3.6,PERMANENTE
7729,23,23417,CORDOBA,BAJO SINU,LORICA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,600.0,450.0,1715.0,3.81,PERMANENTE
7730,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,571.0,571.0,2176.0,3.81,PERMANENTE
7731,23,23570,CORDOBA,SAN JORGE,PUEBLO NUEVO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,300.0,0.0,0.0,0.0,PERMANENTE
7732,23,23574,CORDOBA,COSTANERA,PUERTO ESCONDIDO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,200.0,0.0,0.0,0.0,PERMANENTE
7733,23,23464,CORDOBA,BAJO SINU,MOMIL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,125.0,125.0,150.0,1.2,PERMANENTE
7734,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,80.0,0.0,0.0,0.0,PERMANENTE
7735,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2017,60.0,0.0,0.0,0.0,PERMANENTE
7736,13,13670,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,SAN PABLO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,11950.0,11950.0,40511.0,3.39,PERMANENTE
7737,13,13442,BOLIVAR,MONTES DE MARIA,MARIA LA BAJA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,11022.0,8977.0,34202.0,3.81,PERMANENTE
7738,13,13744,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,SIMITI,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,6175.0,5675.0,19238.0,3.39,PERMANENTE
7739,13,13580,BOLIVAR,LOBA,REGIDOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,6000.0,6000.0,18000.0,3.0,PERMANENTE
7740,13,13600,BOLIVAR,LOBA,RIO VIEJO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,3000.0,3000.0,9000.0,3.0,PERMANENTE
7741,13,13268,BOLIVAR,LOBA,EL PENON,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,2100.0,1050.0,3560.0,3.39,PERMANENTE
7742,13,13433,BOLIVAR,DIQUE BOLIVARENSE,MAHATES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,2000.0,1400.0,5334.0,3.81,PERMANENTE
7743,13,13473,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,MORALES,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,979.0,600.0,2034.0,3.39,PERMANENTE
7744,13,13894,BOLIVAR,MONTES DE MARIA,ZAMBRANO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,550.0,550.0,1650.0,3.0,PERMANENTE
7745,13,13160,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,CANTAGALLO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,400.0,400.0,1055.0,2.64,PERMANENTE
7746,13,13052,BOLIVAR,DIQUE BOLIVARENSE,ARJONA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,399.0,324.0,777.0,2.4,PERMANENTE
7747,13,13490,BOLIVAR,LOBA,NOROSI,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,320.0,320.0,1085.0,3.39,PERMANENTE
7748,13,13042,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,ARENAL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,140.0,110.0,373.0,3.39,PERMANENTE
7749,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,120.0,120.0,407.0,3.39,PERMANENTE
7750,23,23001,CORDOBA,CENTRO,MONTERIA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,1583.0,0.0,0.0,0.0,PERMANENTE
7751,23,23807,CORDOBA,ALTO SINU,TIERRALTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,1000.0,800.0,3261.0,4.08,PERMANENTE
7752,23,23417,CORDOBA,BAJO SINU,LORICA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,750.0,450.0,1715.0,3.81,PERMANENTE
7753,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,571.0,571.0,2284.0,4.0,PERMANENTE
7754,23,23570,CORDOBA,SAN JORGE,PUEBLO NUEVO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,300.0,0.0,0.0,0.0,PERMANENTE
7755,23,23574,CORDOBA,COSTANERA,PUERTO ESCONDIDO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,200.0,0.0,0.0,0.0,PERMANENTE
7756,23,23464,CORDOBA,BAJO SINU,MOMIL,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,125.0,125.0,150.0,1.2,PERMANENTE
7757,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,80.0,0.0,0.0,0.0,PERMANENTE
7758,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,OLEAGINOSAS,PALMA DE ACEITE,PALMA DE ACEITE,2018,60.0,30.0,50.0,1.68,PERMANENTE
7759,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2007,850.0,850.0,16150.0,19.0,PERMANENTE
7760,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2007,460.0,420.0,10500.0,25.0,PERMANENTE
7761,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2007,47.0,45.0,900.0,20.0,PERMANENTE
7762,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2008,672.0,639.0,11540.0,18.06,PERMANENTE
7763,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2008,327.0,292.0,6132.0,21.0,PERMANENTE
7764,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2009,493.0,428.0,7025.0,16.41,PERMANENTE
7765,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2009,282.0,172.0,4300.0,25.0,PERMANENTE
7766,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2009,18.0,16.0,800.0,50.0,PERMANENTE
7767,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2009,4.0,2.0,40.0,20.0,PERMANENTE
7768,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,PAPAYA,PAPAYA,2009,2.0,0.0,0.0,0.0,PERMANENTE
7769,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2010,458.0,431.0,1595.0,3.7,PERMANENTE
7770,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2010,233.0,208.0,5200.0,25.0,PERMANENTE
7771,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2010,18.0,16.0,40.0,2.5,PERMANENTE
7772,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2010,11.0,9.0,180.0,20.0,PERMANENTE
7773,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,PAPAYA,PAPAYA,2010,2.0,0.0,0.0,0.0,PERMANENTE
7774,13,13042,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,ARENAL,FRUTALES,PAPAYA,PAPAYA,2011,4.0,0.0,0.0,0.0,PERMANENTE
7775,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2011,569.0,458.0,22900.0,50.0,PERMANENTE
7776,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2011,270.0,218.0,5450.0,25.0,PERMANENTE
7777,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2011,22.0,18.0,450.0,25.0,PERMANENTE
7778,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2011,13.0,11.0,220.0,20.0,PERMANENTE
7779,23,23682,CORDOBA,SAN JORGE,SAN JOSE DE URE,FRUTALES,PAPAYA,PAPAYA,2011,3.0,3.0,6.0,2.0,PERMANENTE
7780,23,23182,CORDOBA,SABANAS,CHINU,FRUTALES,PAPAYA,PAPAYA,2011,2.0,0.0,0.0,0.0,PERMANENTE
7781,13,13042,BOLIVAR,MAGDALENA MEDIO BOLIVARENSE,ARENAL,FRUTALES,PAPAYA,PAPAYA,2012,3.0,3.0,24.0,8.0,PERMANENTE
7782,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2012,458.0,431.0,21550.0,50.0,PERMANENTE
7783,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2012,22.0,18.0,450.0,25.0,PERMANENTE
7784,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2012,13.0,11.0,220.0,20.0,PERMANENTE
7785,23,23682,CORDOBA,SAN JORGE,SAN JOSE DE URE,FRUTALES,PAPAYA,PAPAYA,2012,3.0,3.0,6.0,2.0,PERMANENTE
7786,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2013,850.0,750.0,37500.0,50.0,PERMANENTE
7787,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2013,65.0,60.0,1800.0,30.0,PERMANENTE
7788,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2013,32.0,32.0,800.0,25.0,PERMANENTE
7789,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,FRUTALES,PAPAYA,PAPAYA,2013,22.0,18.0,450.0,25.0,PERMANENTE
7790,23,23672,CORDOBA,COSTANERA,SAN ANTERO,FRUTALES,PAPAYA,PAPAYA,2013,4.0,4.0,80.0,20.0,PERMANENTE
7791,13,13442,BOLIVAR,MONTES DE MARIA,MARIA LA BAJA,FRUTALES,PAPAYA,PAPAYA,2014,30.0,25.0,1000.0,40.0,PERMANENTE
7792,13,13654,BOLIVAR,MONTES DE MARIA,SAN JACINTO,FRUTALES,PAPAYA,PAPAYA,2014,4.0,0.0,0.0,0.0,PERMANENTE
7793,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2014,1000.0,850.0,42500.0,50.0,PERMANENTE
7794,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2014,75.0,75.0,2250.0,30.0,PERMANENTE
7795,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2014,22.0,22.0,550.0,25.0,PERMANENTE
7796,13,13442,BOLIVAR,MONTES DE MARIA,MARIA LA BAJA,FRUTALES,PAPAYA,PAPAYA,2015,30.0,25.0,1000.0,40.0,PERMANENTE
7797,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2015,1000.0,1000.0,32147.0,32.15,PERMANENTE
7798,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2015,250.0,200.0,4840.0,24.2,PERMANENTE
7799,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2015,75.0,75.0,1500.0,20.0,PERMANENTE
7800,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2015,22.0,22.0,550.0,25.0,PERMANENTE
7801,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2016,655.0,655.0,51925.0,79.27,PERMANENTE
7802,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2016,240.0,220.0,13200.0,60.0,PERMANENTE
7803,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2016,75.0,75.0,1500.0,20.0,PERMANENTE
7804,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2016,22.0,22.0,550.0,25.0,PERMANENTE
7805,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2017,650.0,650.0,39000.0,60.0,PERMANENTE
7806,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2017,230.0,205.0,12300.0,60.0,PERMANENTE
7807,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2017,95.0,75.0,750.0,10.0,PERMANENTE
7808,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2017,18.0,18.0,450.0,25.0,PERMANENTE
7809,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PAPAYA,PAPAYA,2018,654.0,654.0,39430.0,60.29,PERMANENTE
7810,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PAPAYA,PAPAYA,2018,280.0,205.0,12300.0,60.0,PERMANENTE
7811,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PAPAYA,PAPAYA,2018,95.0,75.0,750.0,10.0,PERMANENTE
7812,23,23162,CORDOBA,SINU MEDIO,CERETE,FRUTALES,PAPAYA,PAPAYA,2018,23.0,18.0,450.0,25.0,PERMANENTE
7813,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,FRUTALES,PATILLA,PATILLA,2006,120.0,70.0,350.0,5.0,TRANSITORIO
7814,13,13458,BOLIVAR,MOJANA BOLIVARENSE,MONTECRISTO,FRUTALES,PATILLA,PATILLA,2006,30.0,20.0,148.0,7.4,TRANSITORIO
7815,23,23168,CORDOBA,BAJO SINU,CHIMA,FRUTALES,PATILLA,PATILLA,2006,316.0,310.0,4650.0,15.0,TRANSITORIO
7816,23,23001,CORDOBA,CENTRO,MONTERIA,FRUTALES,PATILLA,PATILLA,2006,190.0,190.0,1520.0,8.0,TRANSITORIO
7817,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,PATILLA,PATILLA,2006,150.0,150.0,2025.0,13.5,TRANSITORIO
7818,23,23350,CORDOBA,SAN JORGE,LA APARTADA,FRUTALES,PATILLA,PATILLA,2006,150.0,130.0,520.0,4.0,TRANSITORIO
7819,23,23068,CORDOBA,SAN JORGE,AYAPEL,FRUTALES,PATILLA,PATILLA,2006,137.0,132.0,1088.0,8.24,TRANSITORIO
7820,23,23586,CORDOBA,BAJO SINU,PURISIMA,FRUTALES,PATILLA,PATILLA,2006,125.0,125.0,2250.0,18.0,TRANSITORIO
7821,23,23660,CORDOBA,SABANAS,SAHAGUN,FRUTALES,PATILLA,PATILLA,2006,105.0,98.0,1519.0,15.5,TRANSITORIO
7822,23,23807,CORDOBA,ALTO SINU,TIERRALTA,FRUTALES,PATILLA,PATILLA,2006,75.0,73.0,1460.0,20.0,TRANSITORIO
7823,23,23417,CORDOBA,BAJO SINU,LORICA,FRUTALES,PATILLA,PATILLA,2006,70.0,50.0,300.0,6.0,TRANSITORIO
7824,23,23570,CORDOBA,SAN JORGE,PUEBLO NUEVO,FRUTALES,PATILLA,PATILLA,2006,41.0,41.0,486.0,12.0,TRANSITORIO
7825,23,23466,CORDOBA,SAN JORGE,MONTELIBANO,FRUTALES,PATILLA,PATILLA,2006,36.0,36.0,360.0,10.0,TRANSITORIO
7826,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,PATILLA,PATILLA,2006,35.0,31.0,558.0,18.0,TRANSITORIO
7827,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,FRUTALES,PATILLA,PATILLA,2006,20.0,20.0,240.0,12.0,TRANSITORIO
7828,23,23580,CORDOBA,SAN JORGE,PUERTO LIBERTADOR,FRUTALES,PATILLA,PATILLA,2006,12.0,10.0,100.0,10.0,TRANSITORIO
7829,23,23555,CORDOBA,SAN JORGE,PLANETA RICA,FRUTALES,PATILLA,PATILLA,2006,10.0,10.0,110.0,11.0,TRANSITORIO
7830,23,23855,CORDOBA,ALTO SINU,VALENCIA,FRUTALES,PATILLA,PATILLA,2006,10.0,10.0,50.0,5.0,TRANSITORIO
7831,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,FRUTALES,PATILLA,PATILLA,2006,7.0,7.0,56.0,8.0,TRANSITORIO
7832,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,FRUTALES,PATILLA,PATILLA,2006,6.0,6.0,48.0,8.0,TRANSITORIO
7833,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,FRUTALES,PATILLA,PATILLA,2007,150.0,110.0,770.0,7.0,TRANSITORIO
7834,13,13458,BOLIVAR,MOJANA BOLIVARENSE,MONTECRISTO,FRUTALES,PATILLA,PATILLA,2007,15.0,15.0,90.0,6.0,TRANSITORIO
7835,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,FRUTALES,PATILLA,PATILLA,2007,400.0,400.0,5400.0,13.5,TRANSITORIO
7836,23,23350,CORDOBA,SAN JORGE,LA APARTADA,FRUTALES,PATILLA,PATILLA,2007,170.0,150.0,750.0,5.0,TRANSITORIO
7837,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,FRUTALES,PATILLA,PATILLA,2007,115.0,98.0,1568.0,16.0,TRANSITORIO
7838,23,23464,CORDOBA,BAJO SINU,MOMIL,FRUTALES,PATILLA,PATILLA,2007,90.0,70.0,1530.0,21.86,TRANSITORIO
7839,23,23168,CORDOBA,BAJO SINU,CHIMA,FRUTALES,PATILLA,PATILLA,2007,55.0,53.0,795.0,15.0,TRANSITORIO
7840,23,23672,CORDOBA,COSTANERA,SAN ANTERO,FRUTALES,PATILLA,PATILLA,2007,35.0,35.0,210.0,6.0,TRANSITORIO
