Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2019,2019B,32.00,32.00,195.52,6.11,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020A,40.00,30.00,53.55,1.78,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2020,2020A,26.00,25.60,130.05,5.08,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020B,50.00,40.00,61.88,1.55,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2020,2020B,35.00,35.00,213.85,6.11,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2021,2021A,26.00,26.00,64.97,2.50,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,42.00,42.00,104.96,2.50,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2021,2021B,35.00,30.00,103.53,3.45,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,55.00,50.00,172.55,3.45,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2022,2022A,30.00,35.00,122.50,3.50,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022A,40.00,50.00,150.00,3.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2022,2022B,28.00,20.00,50.00,2.50,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,43.00,32.00,64.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2023,2023A,25.00,28.00,98.00,3.50,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023A,50.00,43.00,127.93,2.98,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz riego,2023,2023B,25.00,25.00,87.50,3.50,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
13,Bolívar,13042,Arenal,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,50.00,50.00,148.75,2.98,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13042,Arenal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2019,2019,187.00,57.00,39.90,0.70,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13042,Arenal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2020,2020,227.00,187.00,65.45,0.35,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13042,Arenal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,242.00,222.00,150.96,0.68,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13042,Arenal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,242.00,242.00,145.20,0.60,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13042,Arenal,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2023,2023,338.00,238.00,238.00,1.00,Permanente,Grano seco,2030200,Theobrama cacao
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,600.00,550.00,825.00,1.50,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,700.00,600.00,780.00,1.30,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,750.00,700.00,1400.00,2.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,720.00,700.00,1400.00,2.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,400.00,400.00,600.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,400.00,400.00,600.00,1.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,380.00,375.00,562.50,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,400.00,375.00,562.50,1.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,400.00,380.00,570.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,400.00,400.00,600.00,1.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,300.00,280.00,420.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,300.00,280.00,420.00,1.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,480.00,300.00,450.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,300.00,300.00,450.00,1.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,300.00,300.00,450.00,1.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13042,Arenal,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,480.00,480.00,720.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13042,Arenal,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2019,2019,70.00,70.00,78.33,1.12,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13042,Arenal,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2020,2020,70.00,70.00,156.66,2.24,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13042,Arenal,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,70.00,70.00,175.00,2.50,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13042,Arenal,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,60.00,60.00,150.00,2.50,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13042,Arenal,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2023,2023,60.00,60.00,39.28,0.65,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13042,Arenal,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,251.00,200.00,1600.00,8.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13042,Arenal,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,251.00,251.00,2008.00,8.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13042,Arenal,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,209.00,209.00,459.80,2.20,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13042,Arenal,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,159.00,159.00,397.50,2.50,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13042,Arenal,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,309.00,309.00,772.50,2.50,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,175.00,150.00,1350.00,9.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,200.00,180.00,1980.00,11.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,250.00,250.00,1750.00,7.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,250.00,0.00,0.00,0.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,0.00,180.00,1080.00,6.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,280.00,0.00,0.00,0.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13042,Arenal,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,280.00,280.00,980.00,3.50,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,890.00,800.00,960.00,1.20,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,2320.00,2300.00,2760.00,1.20,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,920.00,910.00,1092.00,1.20,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,2330.00,1398.00,1677.60,1.20,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,330.00,320.00,384.00,1.20,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,770.00,716.00,859.20,1.20,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,675.00,606.00,727.20,1.20,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,1575.00,1102.00,1322.40,1.20,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,300.00,900.00,1170.00,1.30,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,600.00,2100.00,3150.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,530.00,530.00,954.00,1.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,1400.00,1400.00,2520.00,1.80,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,1200.00,0.00,0.00,0.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,420.00,0.00,0.00,0.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,985.00,1280.00,1536.00,1.20,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13052,Arjona,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,2200.00,3220.00,3864.00,1.20,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Mango,Mango demás variedades,2019,2019,30.00,30.00,300.00,10.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Mango,Mango demás variedades,2020,2020,30.00,30.00,300.00,10.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Mango,Mango demás variedades,2021,2021,30.00,30.00,300.00,10.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,30.00,30.00,300.00,10.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Mango,Mango demás variedades,2023,2023,30.00,30.00,300.00,10.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13052,Arjona,Frutales,Cítricos,Naranja,Naranja demás variedades,2019,2019,5.00,5.00,75.00,15.00,Permanente,En fresco,2044999,Citrus x aurantium
13,Bolívar,13052,Arjona,Frutales,Cítricos,Naranja,Naranja demás variedades,2020,2020,5.00,5.00,75.00,15.00,Permanente,En fresco,2044999,Citrus x aurantium
13,Bolívar,13052,Arjona,Frutales,Cítricos,Naranja,Naranja demás variedades,2021,2021,5.00,5.00,75.00,15.00,Permanente,En fresco,2044999,Citrus x aurantium
13,Bolívar,13052,Arjona,Frutales,Cítricos,Naranja,Naranja demás variedades,2022,2022,5.00,5.00,50.00,10.00,Permanente,En fresco,2044999,Citrus x aurantium
13,Bolívar,13052,Arjona,Frutales,Cítricos,Naranja,Naranja demás variedades,2023,2023,5.00,5.00,50.00,10.00,Permanente,En fresco,2044999,Citrus x aurantium
13,Bolívar,13052,Arjona,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2019,2019,500.00,400.00,1745.60,4.36,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13052,Arjona,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2020,2020,500.00,420.00,1344.00,3.20,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13052,Arjona,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,500.00,500.00,1600.00,3.20,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13052,Arjona,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,500.00,500.00,1500.00,3.00,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13052,Arjona,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2023,2023,500.00,500.00,1500.00,3.00,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Piña,Piña demás variedades,2019,2019,2.00,0.00,0.00,0.00,Permanente,En fresco,2045699,Ananas comosus
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Piña,Piña demás variedades,2020,2020,2.00,0.00,0.00,0.00,Permanente,En fresco,2045699,Ananas comosus
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,240.00,190.00,2280.00,12.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,144.00,144.00,1728.00,12.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,193.00,137.00,1644.00,12.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,183.00,183.00,1281.00,7.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13052,Arjona,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,183.00,183.00,1281.00,7.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,220.00,200.00,1960.00,9.80,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,300.00,280.00,2744.00,9.80,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,180.00,170.00,1666.00,9.80,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,300.00,150.00,1470.00,9.80,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,220.00,211.00,2067.80,9.80,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,355.00,213.00,2087.40,9.80,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,200.00,250.00,2500.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,350.00,200.00,2000.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,650.00,350.00,3500.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13052,Arjona,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,710.00,650.00,6500.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13062,Arroyohondo,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,87.00,79.50,198.75,2.50,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13062,Arroyohondo,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,60.00,63.00,126.00,2.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13062,Arroyohondo,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,55.00,53.00,106.00,2.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13062,Arroyohondo,Frutales,Mirtáceas,Guayaba,Guayaba,2022,2022,9.00,9.00,72.00,8.00,Permanente,En fresco,2043000,Psidium guajava
13,Bolívar,13062,Arroyohondo,Frutales,Mirtáceas,Guayaba,Guayaba,2023,2023,8.80,8.80,70.40,8.00,Permanente,En fresco,2043000,Psidium guajava
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,530.00,440.00,616.00,1.40,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,300.00,275.00,385.00,1.40,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,619.00,608.00,2432.00,4.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,625.00,620.00,2480.00,4.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,270.00,257.00,642.50,2.50,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,345.00,327.00,817.50,2.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,277.00,265.00,477.00,1.80,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,293.00,283.00,509.40,1.80,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,345.00,260.00,520.00,2.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,280.00,265.00,530.00,2.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,270.00,274.00,548.00,2.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,285.00,330.00,660.00,2.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023A,250.00,268.00,536.00,2.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,345.00,280.00,560.00,2.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz blanco tradicional,2023,2023B,260.00,245.00,490.00,2.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13062,Arroyohondo,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,270.00,340.00,680.00,2.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13062,Arroyohondo,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,9.00,9.00,81.00,9.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13062,Arroyohondo,Frutales,Demás frutales,Mango,Mango demás variedades,2023,2023,8.80,8.80,79.20,9.00,Permanente,En fresco,2044299,Mangifera indica
