codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregacion_cultivo,año,periodo,area_sembrada,area_cosechada,produccion,rendimiento,ciclo_cultivo
23,Córdoba,23162,Cereté,Frutales,Caducifolios,Níspero,Nispero,2008,2008,2.0,2.0,14.0,7.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Caducifolios,Níspero,Nispero,2009,2009,2.0,2.0,12.0,5.52,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2007,2007,132.0,73.0,949.0,13.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2008,2008,84.0,78.0,1608.0,20.62,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2009,2009,97.0,76.0,1474.0,19.39,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2010,2010,97.0,95.0,760.0,8.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2011,2011,85.0,75.0,600.0,8.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2012,2012,97.0,97.0,776.0,8.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2013,2013,97.0,97.0,776.0,8.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2014,2014,96.0,92.0,736.0,8.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2015,2015,156.0,116.0,928.0,8.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2016,2016,180.0,80.0,1900.0,23.75,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2017,2017,10.0,5.0,150.0,30.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2018,2018,10.0,10.0,300.0,30.0,Anual
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2008,2008,10.0,3.0,166.0,52.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2007,2007,47.0,45.0,900.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2009,2009,18.0,16.0,800.0,50.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2010,2010,18.0,16.0,40.0,2.5,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2011,2011,22.0,18.0,450.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2012,2012,22.0,18.0,450.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2013,2013,32.0,32.0,800.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2014,2014,22.0,22.0,550.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2015,2015,22.0,22.0,550.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2016,2016,22.0,22.0,550.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2017,2017,18.0,18.0,450.0,25.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Papaya,Papaya,Papaya,2018,2018,23.0,18.0,450.0,25.0,Permanente
23,Córdoba,23162,Cereté,Hortalizas,Pepino,Pepino Cohombro,Pepino Cohombro,2007,2007A,12.0,12.0,300.0,25.0,Transitorio
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2007,2007,8.0,5.0,35.0,7.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2008,2008,14.0,6.0,300.0,49.18,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2009,2009,15.0,7.0,346.0,48.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2010,2010,7.0,7.0,142.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2011,2011,7.0,7.0,140.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2012,2012,7.0,7.0,140.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2013,2013,7.0,7.0,140.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2014,2014,7.0,7.0,140.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2015,2015,7.0,7.0,140.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2016,2016,13.0,13.0,260.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2017,2017,12.0,12.0,240.0,20.0,Permanente
23,Córdoba,23162,Cereté,Frutales,Piña,Piña,Piña,2018,2018,12.0,12.0,240.0,20.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2007,2007,39.0,35.0,420.0,12.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2008,2008,33.0,24.0,144.0,6.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2009,2009,21.0,20.0,76.0,3.8,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2010,2010,21.0,20.0,100.0,5.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2011,2011,22.0,20.0,100.0,5.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2012,2012,22.0,20.0,100.0,5.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2013,2013,38.0,38.0,304.0,8.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2014,2014,38.0,38.0,304.0,8.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2015,2015,102.0,102.0,836.0,8.2,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2016,2016,102.0,102.0,816.0,8.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2017,2017,87.0,87.0,696.0,8.0,Permanente
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Platano,Plátano,Platano,2018,2018,87.0,87.0,696.0,8.0,Permanente
23,Córdoba,23162,Cereté,Hortalizas,Tomate,Tomate,Tomate,2007,2007A,4.0,4.0,140.0,40.0,Transitorio
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2007,2007,270.0,88.0,1155.0,13.13,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2008,2008,275.0,271.0,4940.0,18.23,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2009,2009,270.0,263.0,4238.0,16.11,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2010,2010,240.0,196.0,1960.0,10.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2011,2011,260.0,180.0,1800.0,10.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2012,2012,240.0,196.0,1960.0,10.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2013,2013,240.0,196.0,1960.0,10.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2014,2014,230.0,185.0,1850.0,10.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2015,2015,231.0,185.0,1850.0,10.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2016,2016,350.0,150.0,2250.0,15.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2017,2017,350.0,100.0,1500.0,15.0,Anual
23,Córdoba,23162,Cereté,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2018,2018,150.0,150.0,2250.0,15.0,Anual
23,Córdoba,23162,Cereté,Frutales,Zapote,Zapote,Zapote,2008,2008,2.0,2.0,104.0,52.2,Permanente
23,Córdoba,23162,Cereté,Frutales,Zapote,Zapote,Zapote,2009,2009,2.0,2.0,86.0,54.0,Permanente
23,Córdoba,23168,Chimá,Hortalizas,Aji,Ají,Aji,2008,2008,3.0,3.0,20.0,6.67,Anual
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2006,2006B,4210.0,3499.0,8744.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2007,2007B,855.0,855.0,2055.0,2.4,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2008,2008B,1647.0,1482.0,2632.0,1.78,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2009,2009B,1724.0,1720.0,4472.0,2.6,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2010,2010B,961.0,961.0,1754.0,1.83,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2011,2011B,1519.0,1519.0,3666.0,2.41,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2012,2012B,1012.0,1012.0,1751.0,1.73,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2013,2013B,1749.0,1749.0,3847.0,2.2,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2014,2014B,1890.0,1750.0,3675.0,2.1,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2015,2015B,950.0,790.0,1078.0,1.36,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2016,2016B,632.0,630.0,1449.0,2.3,Transitorio
23,Córdoba,23168,Chimá,Fibras,Algodon,Algodón,Algodon,2017,2017B,247.0,247.0,618.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2007,2007A,13.0,13.0,23.0,1.77,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2007,2007B,3.0,3.0,5.0,1.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2008,2008A,18.0,15.0,32.0,2.1,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2008,2008B,20.0,20.0,50.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2009,2009A,25.0,15.0,30.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2010,2010A,52.0,46.0,120.0,2.6,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2010,2010B,30.0,25.0,63.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2011,2011A,40.0,35.0,63.0,1.8,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2012,2012A,126.0,113.0,159.0,1.4,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2012,2012B,99.0,94.0,150.0,1.6,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013A,133.0,118.0,118.0,1.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013B,72.0,66.0,105.0,1.6,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014A,124.0,52.0,104.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014B,64.0,60.0,84.0,1.4,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2015,2015A,38.0,21.0,25.0,1.2,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2016,2016A,40.0,38.0,114.0,3.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017A,72.0,70.0,189.0,2.7,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Manual,2018,2018A,73.0,73.0,206.0,2.81,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2016,2016A,20.0,20.0,80.0,4.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2016,2016B,38.0,35.0,117.0,3.31,Transitorio
23,Córdoba,23168,Chimá,Forestales,Caucho,Caucho,Caucho,2014,2014,14.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Forestales,Caucho,Caucho,Caucho,2015,2015,14.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Forestales,Caucho,Caucho,Caucho,2016,2016,14.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Forestales,Caucho,Caucho,Caucho,2017,2017,14.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Forestales,Caucho,Caucho,Caucho,2018,2018,14.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2006,2006B,51.0,48.0,38.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2007,2007A,35.0,33.0,26.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2007,2007B,35.0,30.0,24.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2008,2008A,32.0,30.0,24.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2008,2008B,35.0,35.0,28.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2009,2009A,5.0,5.0,3.0,0.7,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2009,2009B,28.0,25.0,20.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2011,2011A,8.0,7.0,7.0,1.0,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2011,2011B,18.0,17.0,17.0,1.0,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2012,2012A,128.0,114.0,102.0,0.9,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2013,2013A,150.0,150.0,135.0,0.9,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2013,2013B,69.0,69.0,55.0,0.8,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2014,2014A,85.0,72.0,72.0,1.0,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2014,2014B,83.0,79.0,79.0,1.0,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2015,2015A,85.0,85.0,102.0,1.2,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2015,2015B,90.0,85.0,102.0,1.2,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2016,2016B,500.0,500.0,750.0,1.5,Transitorio
23,Córdoba,23168,Chimá,Leguminosas,Frijol,Frijol,Frijol,2017,2017B,230.0,230.0,299.0,1.3,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2006,2006B,1395.0,1384.0,7892.0,5.7,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2007,2007A,1820.0,1712.0,9560.0,5.58,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2007,2007B,250.0,225.0,910.0,4.04,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2008,2008A,600.0,500.0,2506.0,5.01,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2008,2008B,350.0,350.0,1920.0,5.49,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2009,2009A,4670.0,4175.0,23380.0,5.6,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2010,2010A,4750.0,2900.0,15950.0,5.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2011,2011A,4150.0,4050.0,18225.0,4.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2012,2012A,2695.0,2230.0,10035.0,4.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2013,2013A,4100.0,4100.0,22550.0,5.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2014,2014A,2180.0,1150.0,5865.0,5.1,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2015,2015A,800.0,670.0,3350.0,5.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2016,2016A,2400.0,2400.0,16800.0,7.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2017,2017A,2300.0,2150.0,11843.0,5.51,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tecnificado,2018,2018A,2356.0,2356.0,13484.0,5.72,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2006,2006B,150.0,145.0,290.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007A,267.0,259.0,648.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007B,130.0,120.0,240.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008A,150.0,145.0,363.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008B,75.0,75.0,150.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009A,115.0,103.0,258.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009B,35.0,30.0,60.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010A,115.0,30.0,45.0,1.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010B,100.0,100.0,250.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011A,60.0,55.0,94.0,1.7,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011B,60.0,52.0,109.0,2.1,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012A,355.0,259.0,405.0,1.56,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012B,355.0,311.0,373.0,1.2,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013A,460.0,450.0,900.0,2.0,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013B,320.0,320.0,352.0,1.1,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014A,290.0,118.0,212.0,1.8,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014B,271.0,243.0,472.0,1.94,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015A,75.0,48.0,58.0,1.2,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015B,245.0,227.0,272.0,1.2,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016A,400.0,400.0,1000.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016B,190.0,180.0,450.0,2.5,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017A,500.0,470.0,697.0,1.48,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017B,550.0,550.0,734.0,1.33,Transitorio
23,Córdoba,23168,Chimá,Cereales,Maiz,Maíz,Maiz Tradicional,2018,2018A,700.0,700.0,934.0,1.33,Transitorio
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2007,2007,23.0,20.0,360.0,18.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2008,2008,18.0,16.0,288.0,18.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2009,2009,15.0,12.0,138.0,12.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2010,2010,10.0,9.0,102.0,12.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2011,2011,3.0,3.0,48.0,16.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2012,2012,28.0,24.0,266.0,11.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2013,2013,26.0,22.0,242.0,11.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2014,2014,13.0,13.0,143.0,11.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2015,2015,30.0,8.0,52.0,6.5,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2016,2016,15.0,15.0,120.0,8.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2017,2017,7.0,7.0,56.0,8.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Ñame,Ñame,Ñame,2018,2018,20.0,20.0,160.0,8.0,Anual
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2006,2006B,316.0,310.0,4650.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2007,2007A,55.0,53.0,795.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2007,2007B,420.0,418.0,6270.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2008,2008A,63.0,61.0,915.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2008,2008B,450.0,450.0,6750.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2009,2009A,400.0,380.0,5700.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2009,2009B,40.0,38.0,570.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2010,2010A,415.0,407.0,4070.0,10.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2011,2011A,300.0,100.0,1500.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2011,2011B,150.0,135.0,2025.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2012,2012A,463.0,255.0,3694.0,14.5,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2013,2013A,489.0,312.0,4368.0,14.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2014,2014A,346.0,141.0,1199.0,8.5,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2015,2015A,300.0,160.0,1440.0,9.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2016,2016A,300.0,280.0,4200.0,15.0,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2017,2017A,320.0,250.0,3375.0,13.5,Transitorio
23,Córdoba,23168,Chimá,Frutales,Patilla,Patilla,Patilla,2018,2018A,332.0,332.0,4653.0,14.02,Transitorio
23,Córdoba,23168,Chimá,Frutales,Piña,Piña,Piña,2015,2015,3.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Frutales,Piña,Piña,Piña,2016,2016,6.0,0.0,0.0,0.0,Permanente
23,Córdoba,23168,Chimá,Frutales,Piña,Piña,Piña,2017,2017,3.0,3.0,120.0,40.0,Permanente
23,Córdoba,23168,Chimá,Frutales,Piña,Piña,Piña,2018,2018,3.0,3.0,150.0,50.0,Permanente
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Platano,Plátano,Platano,2012,2012,26.0,24.0,77.0,3.2,Permanente
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Platano,Plátano,Platano,2013,2013,36.0,30.0,109.0,3.7,Permanente
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Platano,Plátano,Platano,2014,2014,29.0,26.0,91.0,3.5,Permanente
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Platano,Plátano,Platano,2015,2015,29.0,26.0,91.0,3.5,Permanente
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Platano,Plátano,Platano,2016,2016,10.0,10.0,40.0,4.0,Permanente
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2007,2007,192.0,190.0,2850.0,15.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2008,2008,165.0,162.0,2430.0,15.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2009,2009,35.0,34.0,510.0,15.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2010,2010,130.0,75.0,1125.0,15.0,Anual
23,Córdoba,23168,Chimá,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2011,2011,54.0,54.0,783.0,14.5,Anual
